x,y,vx,vy,timestamp
451,97,-200,0,9.561
448,97,-200,0,9.587
445,97,-200,0,9.613
442,97,-200,0,9.639
439,97,-200,0,9.665
436,97,-200,0,9.691
433,97,-200,0,9.72
430,97,-200,0,9.746
427,97,-200,0,9.773
424,97,-200,0,9.801
421,97,-200,0,9.827
418,97,-200,0,9.853
415,100,-200,200,9.879
412,103,-200,200,9.906
409,106,-200,200,9.932
409,109,0,200,9.958
409,112,0,200,9.985
409,115,0,200,10.011
409,118,0,200,10.037
409,121,0,200,10.063
409,124,0,200,10.09
409,127,0,200,10.116
409,130,0,200,10.142
409,133,0,200,10.168
409,136,0,200,10.194
409,139,0,200,10.22
409,142,0,200,10.247
409,145,0,200,10.273
412,148,200,200,10.3
415,151,200,200,10.327
418,154,200,200,10.353
421,157,200,200,10.379
424,157,200,0,10.405
427,157,200,0,10.431
430,157,200,0,10.458
433,157,200,0,10.484
436,157,200,0,10.511
439,157,200,0,10.537
442,157,200,0,10.563
445,157,200,0,10.589
448,157,200,0,10.615
451,154,200,-200,10.642
448,151,-200,-200,10.668
445,148,-200,-200,10.694
442,148,-200,0,10.722
439,148,-200,0,10.749
436,148,-200,0,10.775
433,148,-200,0,10.802
430,148,-200,0,10.828
427,148,-200,0,10.856
424,148,-200,0,10.882
421,148,-200,0,10.91
418,148,-200,0,10.938
415,148,-200,0,10.965
412,148,-200,0,10.991
409,148,-200,0,11.018
412,148,200,0,11.045
415,148,200,0,11.071
418,148,200,0,11.097
421,148,200,0,11.124
424,148,200,0,11.15
427,148,200,0,11.176
430,148,200,0,11.202
433,148,200,0,11.229
436,148,200,0,11.255
439,148,200,0,11.281
442,148,200,0,11.307
445,148,200,0,11.333
448,148,200,0,11.359
451,148,200,0,11.386
454,148,200,0,11.412
457,148,200,0,11.438
460,148,200,0,11.465
463,148,200,0,11.491
463,148,0,0,11.519
460,148,-200,0,11.549
457,148,-200,0,11.576
454,148,-200,0,11.602
451,148,-200,0,11.629
448,148,-200,0,11.655
445,148,-200,0,11.681
442,148,-200,0,11.708
439,148,-200,0,11.735
436,148,-200,0,11.762
433,148,-200,0,11.788
430,148,-200,0,11.814
430,148,0,0,11.842
430,148,0,0,11.868
433,148,200,0,11.894
436,148,200,0,11.921
439,148,200,0,11.947
442,148,200,0,11.973
442,148,0,0,11.999
442,148,0,0,12.026
439,148,-200,0,12.052
436,148,-200,0,12.078
433,148,-200,0,12.105
430,148,-200,0,12.131
427,148,-200,0,12.157
424,148,-200,0,12.183
424,148,0,0,12.21
424,148,0,0,12.236
427,148,200,0,12.262
430,148,200,0,12.288
433,148,200,0,12.314
436,148,200,0,12.341
439,148,200,0,12.367
442,148,200,0,12.393
445,148,200,0,12.419
448,148,200,0,12.446
451,148,200,0,12.472
454,148,200,0,12.498
457,148,200,0,12.524
460,148,200,0,12.55
463,148,200,0,12.579
466,148,200,0,12.607
469,148,200,0,12.634
472,148,200,0,12.66
475,148,200,0,12.687
478,148,200,0,12.714
481,148,200,0,12.741
484,148,200,0,12.767
487,148,200,0,12.794
490,148,200,0,12.82
493,148,200,0,12.849
496,148,200,0,12.878
499,148,200,0,12.907
502,148,200,0,12.936
505,148,200,0,12.965
508,148,200,0,12.992
511,148,200,0,13.019
514,148,200,0,13.046
517,148,200,0,13.072
520,148,200,0,13.099
523,148,200,0,13.125
526,148,200,0,13.152
529,148,200,0,13.178
532,148,200,0,13.206
535,148,200,0,13.233
538,148,200,0,13.259
541,151,200,200,13.286
544,154,200,200,13.312
547,157,200,200,13.338
550,160,200,200,13.364
553,163,200,200,13.39
556,166,200,200,13.415
559,169,200,200,13.442
562,172,200,200,13.467
565,175,200,200,13.494
568,178,200,200,13.52
571,181,200,200,13.546
574,184,200,200,13.574
577,187,200,200,13.602
580,190,200,200,13.629
583,193,200,200,13.655
586,196,200,200,13.682
589,199,200,200,13.709
589,202,0,200,13.737
586,205,-200,200,13.764
583,208,-200,200,13.79
580,211,-200,200,13.816
577,214,-200,200,13.843
574,217,-200,200,13.87
574,220,0,200,13.897
574,223,0,200,13.923
574,226,0,200,13.95
577,229,200,200,13.977
580,232,200,200,14.002
583,235,200,200,14.03
586,238,200,200,14.057
589,238,200,0,14.083
592,238,200,0,14.109
595,238,200,0,14.135
598,238,200,0,14.161
601,238,200,0,14.187
604,238,200,0,14.214
607,238,200,0,14.24
610,238,200,0,14.266
613,238,200,0,14.292
616,235,200,-200,14.319
619,232,200,-200,14.345
622,229,200,-200,14.371
625,226,200,-200,14.397
628,223,200,-200,14.424
631,220,200,-200,14.45
634,217,200,-200,14.476
637,214,200,-200,14.502
640,211,200,-200,14.529
643,208,200,-200,14.555
643,205,0,-200,14.581
640,202,-200,-200,14.608
637,199,-200,-200,14.634
634,196,-200,-200,14.66
631,193,-200,-200,14.686
628,190,-200,-200,14.713
625,187,-200,-200,14.741
622,184,-200,-200,14.767
619,181,-200,-200,14.794
616,178,-200,-200,14.82
613,175,-200,-200,14.847
610,172,-200,-200,14.873
607,169,-200,-200,14.9
604,166,-200,-200,14.926
601,163,-200,-200,14.952
598,160,-200,-200,14.978
595,157,-200,-200,15.003
592,154,-200,-200,15.031
589,151,-200,-200,15.057
586,148,-200,-200,15.083
583,145,-200,-200,15.109
580,142,-200,-200,15.136
577,139,-200,-200,15.162
574,136,-200,-200,15.189
571,133,-200,-200,15.216
568,130,-200,-200,15.242
565,127,-200,-200,15.269
562,124,-200,-200,15.295
559,121,-200,-200,15.322
556,118,-200,-200,15.348
553,115,-200,-200,15.374
550,112,-200,-200,15.401
547,109,-200,-200,15.428
547,106,0,-200,15.454
547,103,0,-200,15.48
550,100,200,-200,15.507
553,100,200,0,15.533
556,100,200,0,15.56
559,100,200,0,15.586
562,100,200,0,15.614
565,100,200,0,15.644
565,100,0,0,15.671
562,100,-200,0,15.697
559,100,-200,0,15.725
556,100,-200,0,15.752
553,100,-200,0,15.778
550,100,-200,0,15.804
547,100,-200,0,15.831
544,100,-200,0,15.858
541,100,-200,0,15.884
538,100,-200,0,15.91
535,100,-200,0,15.936
532,100,-200,0,15.962
532,100,0,0,15.988
532,100,0,0,16.015
532,100,0,0,16.041
535,100,200,0,16.068
538,100,200,0,16.094
541,100,200,0,16.121
544,100,200,0,16.147
547,100,200,0,16.173
550,100,200,0,16.2
553,100,200,0,16.226
556,103,200,200,16.253
559,106,200,200,16.279
562,109,200,200,16.305
565,112,200,200,16.331
568,115,200,200,16.357
568,118,0,200,16.384
565,121,-200,200,16.411
562,124,-200,200,16.437
559,127,-200,200,16.463
556,130,-200,200,16.489
553,133,-200,200,16.516
550,136,-200,200,16.542
547,139,-200,200,16.569
544,142,-200,200,16.595
541,145,-200,200,16.622
538,148,-200,200,16.648
535,148,-200,0,16.674
532,148,-200,0,16.7
529,148,-200,0,16.728
526,148,-200,0,16.755
523,148,-200,0,16.781
520,148,-200,0,16.807
517,145,-200,-200,16.834
514,142,-200,-200,16.86
511,139,-200,-200,16.886
508,136,-200,-200,16.913
505,133,-200,-200,16.939
505,130,0,-200,16.965
505,127,0,-200,16.991
505,124,0,-200,17.017
505,121,0,-200,17.044
505,118,0,-200,17.069
505,115,0,-200,17.095
505,112,0,-200,17.121
502,109,-200,-200,17.147
499,106,-200,-200,17.173
496,103,-200,-200,17.2
493,100,-200,-200,17.225
490,97,-200,-200,17.251
487,94,-200,-200,17.277
484,91,-200,-200,17.303
481,88,-200,-200,17.329
478,85,-200,-200,17.355
475,82,-200,-200,17.381
472,79,-200,-200,17.407
469,76,-200,-200,17.433
466,73,-200,-200,17.459
463,70,-200,-200,17.485
460,67,-200,-200,17.511
457,64,-200,-200,17.537
454,61,-200,-200,17.562
451,58,-200,-200,17.589
448,55,-200,-200,17.615
445,52,-200,-200,17.641
442,49,-200,-200,17.669
439,46,-200,-200,17.698
439,43,0,-200,17.725
439,40,0,-200,17.752
439,37,0,-200,17.778
442,34,200,-200,17.804
445,31,200,-200,17.831
448,28,200,-200,17.857
451,25,200,-200,17.883
454,22,200,-200,17.909
457,19,200,-200,17.935
460,16,200,-200,17.96
463,13,200,-200,17.987
466,10,200,-200,18.013
469,7,200,-200,18.039
472,7,200,0,18.065
475,7,200,0,18.091
478,7,200,0,18.117
481,7,200,0,18.143
484,7,200,0,18.169
487,7,200,0,18.195
490,10,200,200,18.221
493,13,200,200,18.247
496,16,200,200,18.272
499,19,200,200,18.298
502,22,200,200,18.324
505,25,200,200,18.35
505,28,0,200,18.376
505,31,0,200,18.402
505,34,0,200,18.428
505,37,0,200,18.454
505,40,0,200,18.48
505,43,0,200,18.506
505,46,0,200,18.532
505,49,0,200,18.557
505,52,0,200,18.583
505,55,0,200,18.609
505,58,0,200,18.635
502,61,-200,200,18.661
499,64,-200,200,18.687
496,67,-200,200,18.713
493,67,-200,0,18.741
490,67,-200,0,18.766
487,67,-200,0,18.792
484,67,-200,0,18.818
481,67,-200,0,18.846
478,67,-200,0,18.873
475,67,-200,0,18.899
472,67,-200,0,18.925
469,67,-200,0,18.951
466,67,-200,0,18.977
463,67,-200,0,19.001
460,67,-200,0,19.028
457,67,-200,0,19.054
454,67,-200,0,19.08
451,67,-200,0,19.106
448,67,-200,0,19.132
445,70,-200,200,19.157
442,73,-200,200,19.184
439,76,-200,200,19.209
436,79,-200,200,19.236
433,82,-200,200,19.262
430,85,-200,200,19.287
427,88,-200,200,19.313
424,91,-200,200,19.339
421,94,-200,200,19.365
418,97,-200,200,19.391
415,100,-200,200,19.416
412,103,-200,200,19.442
409,106,-200,200,19.468
406,109,-200,200,19.494
403,112,-200,200,19.521
403,115,0,200,19.546
406,118,200,200,19.572
409,121,200,200,19.598
412,124,200,200,19.624
415,127,200,200,19.65
418,130,200,200,19.676
421,130,200,0,19.702
424,130,200,0,19.731
427,130,200,0,19.759
430,130,200,0,19.785
433,130,200,0,19.811
436,130,200,0,19.838
439,130,200,0,19.864
442,130,200,0,19.89
445,130,200,0,19.917
448,130,200,0,19.943
451,130,200,0,19.969
454,130,200,0,19.995
457,130,200,0,20.021
460,130,200,0,20.047
463,130,200,0,20.073
466,130,200,0,20.099
466,130,0,0,20.125
466,130,0,0,20.151
466,130,0,0,20.177
466,130,0,0,20.203
463,130,-200,0,20.229
460,130,-200,0,20.256
457,130,-200,0,20.284
454,130,-200,0,20.31
451,130,-200,0,20.336
448,130,-200,0,20.362
445,130,-200,0,20.388
442,130,-200,0,20.413
439,130,-200,0,20.439
439,130,0,0,20.466
439,130,0,0,20.492
442,130,200,0,20.518
445,130,200,0,20.544
448,130,200,0,20.57
451,130,200,0,20.596
454,130,200,0,20.621
457,130,200,0,20.647
460,130,200,0,20.673
463,130,200,0,20.699
466,130,200,0,20.725
469,130,200,0,20.753
472,130,200,0,20.779
475,130,200,0,20.804
478,130,200,0,20.831
481,130,200,0,20.857
484,130,200,0,20.883
487,130,200,0,20.909
490,130,200,0,20.935
493,130,200,0,20.961
496,133,200,200,20.986
499,136,200,200,21.012
502,139,200,200,21.039
505,142,200,200,21.065
508,145,200,200,21.091
511,148,200,200,21.117
514,151,200,200,21.142
517,154,200,200,21.168
520,157,200,200,21.194
523,160,200,200,21.22
526,163,200,200,21.246
529,166,200,200,21.272
532,169,200,200,21.298
535,172,200,200,21.324
538,175,200,200,21.349
541,178,200,200,21.375
544,181,200,200,21.401
547,184,200,200,21.427
547,187,0,200,21.453
547,190,0,200,21.479
547,193,0,200,21.505
547,196,0,200,21.531
544,199,-200,200,21.557
541,202,-200,200,21.583
538,205,-200,200,21.609
535,208,-200,200,21.634
532,211,-200,200,21.66
529,214,-200,200,21.686
529,217,0,200,21.712
532,220,200,200,21.739
535,223,200,200,21.768
538,226,200,200,21.796
541,229,200,200,21.822
544,232,200,200,21.849
547,235,200,200,21.875
550,238,200,200,21.9
553,241,200,200,21.926
556,244,200,200,21.952
559,247,200,200,21.978
562,250,200,200,22.002
565,253,200,200,22.029
568,256,200,200,22.055
571,259,200,200,22.081
574,262,200,200,22.106
577,265,200,200,22.132
580,268,200,200,22.158
580,271,0,200,22.184
577,274,-200,200,22.212
574,277,-200,200,22.239
571,277,-200,0,22.266
568,277,-200,0,22.293
565,277,-200,0,22.322
562,277,-200,0,22.351
559,277,-200,0,22.38
556,277,-200,0,22.411
553,274,-200,-200,22.443
550,271,-200,-200,22.473
547,268,-200,-200,22.502
544,265,-200,-200,22.532
544,262,0,-200,22.561
544,259,0,-200,22.591
547,256,200,-200,22.62
550,253,200,-200,22.65
553,250,200,-200,22.679
556,247,200,-200,22.708
559,244,200,-200,22.738
562,241,200,-200,22.767
562,238,0,-200,22.796
562,235,0,-200,22.825
559,232,-200,-200,22.855
556,229,-200,-200,22.884
553,226,-200,-200,22.914
550,223,-200,-200,22.943
547,220,-200,-200,22.971
544,217,-200,-200,23.0
541,214,-200,-200,23.03
538,214,-200,0,23.061
535,214,-200,0,23.089
532,214,-200,0,23.116
529,214,-200,0,23.142
526,214,-200,0,23.168
523,214,-200,0,23.194
520,214,-200,0,23.22
517,214,-200,0,23.246
514,214,-200,0,23.272
511,217,-200,200,23.298
508,220,-200,200,23.324
505,223,-200,200,23.349
505,226,0,200,23.375
505,229,0,200,23.401
505,232,0,200,23.427
505,235,0,200,23.452
505,238,0,200,23.478
502,241,-200,200,23.506
499,244,-200,200,23.532
496,244,-200,0,23.557
493,244,-200,0,23.583
490,244,-200,0,23.609
487,244,-200,0,23.634
484,244,-200,0,23.66
481,244,-200,0,23.686
478,241,-200,-200,23.712
478,238,0,-200,23.738
478,235,0,-200,23.765
478,232,0,-200,23.792
481,229,200,-200,23.821
484,226,200,-200,23.848
487,223,200,-200,23.874
490,220,200,-200,23.901
493,217,200,-200,23.928
496,214,200,-200,23.954
499,211,200,-200,23.979
499,208,0,-200,24.005
496,205,-200,-200,24.032
493,202,-200,-200,24.058
490,199,-200,-200,24.084
487,196,-200,-200,24.11
484,193,-200,-200,24.136
481,190,-200,-200,24.162
478,187,-200,-200,24.187
475,184,-200,-200,24.213
472,181,-200,-200,24.239
469,178,-200,-200,24.264
466,178,-200,0,24.291
463,175,-200,-200,24.32
460,172,-200,-200,24.349
457,169,-200,-200,24.377
454,166,-200,-200,24.406
451,163,-200,-200,24.434
448,160,-200,-200,24.463
445,157,-200,-200,24.491
442,154,-200,-200,24.52
439,151,-200,-200,24.548
436,148,-200,-200,24.574
433,148,-200,0,24.6
430,148,-200,0,24.626
427,148,-200,0,24.651
424,148,-200,0,24.677
421,148,-200,0,24.703
418,148,-200,0,24.728
415,148,-200,0,24.755
412,148,-200,0,24.78
409,148,-200,0,24.806
406,148,-200,0,24.832
403,148,-200,0,24.859
400,148,-200,0,24.884
397,148,-200,0,24.91
394,148,-200,0,24.936
391,148,-200,0,24.961
388,148,-200,0,24.986
385,148,-200,0,25.012
382,148,-200,0,25.038
100,100,0,0,32.804
100,100,0,0,33.038
100,100,0,0,33.066
100,100,0,0,33.093
100,100,0,0,33.119
100,100,0,0,33.146
103,100,200,0,33.172
106,100,200,0,33.198
109,100,200,0,33.224
112,97,200,-200,33.25
112,94,0,-200,33.277
112,91,0,-200,33.302
112,88,0,-200,33.327
112,85,0,-200,33.353
112,82,0,-200,33.379
112,79,0,-200,33.405
112,76,0,-200,33.43
112,73,0,-200,33.456
109,70,-200,-200,33.482
106,67,-200,-200,33.507
103,64,-200,-200,33.534
103,61,0,-200,33.561
103,58,0,-200,33.587
103,58,0,0,33.613
106,58,200,0,33.64
109,58,200,0,33.666
112,58,200,0,33.692
115,58,200,0,33.718
118,58,200,0,33.744
121,58,200,0,33.771
124,58,200,0,33.798
127,58,200,0,33.824
130,58,200,0,33.851
133,58,200,0,33.878
136,58,200,0,33.904
139,58,200,0,33.93
142,58,200,0,33.956
145,58,200,0,33.983
148,58,200,0,34.01
151,58,200,0,34.039
154,58,200,0,34.067
157,58,200,0,34.094
160,58,200,0,34.12
163,58,200,0,34.146
166,58,200,0,34.172
169,58,200,0,34.199
172,58,200,0,34.225
175,58,200,0,34.251
178,58,200,0,34.278
181,58,200,0,34.304
184,58,200,0,34.331
187,58,200,0,34.358
190,58,200,0,34.384
193,58,200,0,34.409
196,58,200,0,34.435
199,58,200,0,34.461
202,58,200,0,34.487
205,58,200,0,34.513
208,61,200,200,34.539
211,64,200,200,34.565
214,67,200,200,34.59
217,70,200,200,34.616
220,73,200,200,34.642
223,76,200,200,34.667
226,79,200,200,34.693
229,82,200,200,34.718
229,85,0,200,34.745
229,88,0,200,34.771
229,91,0,200,34.798
229,94,0,200,34.823
229,97,0,200,34.85
229,100,0,200,34.876
229,103,0,200,34.903
226,106,-200,200,34.929
223,109,-200,200,34.955
220,112,-200,200,34.981
217,115,-200,200,35.006
214,118,-200,200,35.033
211,121,-200,200,35.06
208,124,-200,200,35.086
205,127,-200,200,35.111
202,130,-200,200,35.137
199,130,-200,0,35.163
196,130,-200,0,35.189
193,130,-200,0,35.214
190,130,-200,0,35.24
187,130,-200,0,35.266
184,130,-200,0,35.292
181,130,-200,0,35.318
178,130,-200,0,35.344
100,100,0,0,36.127
100,100,0,0,36.329
100,100,0,0,36.358
100,100,0,0,36.385
100,100,0,0,36.411
100,100,0,0,36.438
100,100,0,0,36.465
100,100,0,0,36.491
100,100,0,0,36.517
100,100,0,0,36.544
103,100,200,0,36.57
106,100,200,0,36.596
109,100,200,0,36.621
112,100,200,0,36.647
115,100,200,0,36.673
118,100,200,0,36.699
121,100,200,0,36.724
124,100,200,0,36.75
127,100,200,0,36.776
130,100,200,0,36.804
133,100,200,0,36.832
136,100,200,0,36.859
139,100,200,0,36.885
142,100,200,0,36.911
145,100,200,0,36.938
148,100,200,0,36.964
151,100,200,0,36.991
154,100,200,0,37.017
157,100,200,0,37.044
160,100,200,0,37.07
163,100,200,0,37.097
166,100,200,0,37.124
169,100,200,0,37.152
172,100,200,0,37.18
175,100,200,0,37.208
178,100,200,0,37.235
181,100,200,0,37.261
184,100,200,0,37.287
187,100,200,0,37.314
190,100,200,0,37.34
193,100,200,0,37.366
196,100,200,0,37.393
199,100,200,0,37.419
202,100,200,0,37.446
205,100,200,0,37.473
208,100,200,0,37.5
211,100,200,0,37.526
214,100,200,0,37.553
217,100,200,0,37.58
220,100,200,0,37.607
223,100,200,0,37.634
226,100,200,0,37.661
229,100,200,0,37.687
232,100,200,0,37.713
235,100,200,0,37.74
238,100,200,0,37.765
241,100,200,0,37.793
244,100,200,0,37.821
247,100,200,0,37.848
250,100,200,0,37.874
253,100,200,0,37.9
256,100,200,0,37.926
259,100,200,0,37.952
262,100,200,0,37.978
265,100,200,0,38.003
268,100,200,0,38.031
271,100,200,0,38.057
274,100,200,0,38.083
277,100,200,0,38.112
280,100,200,0,38.14
283,100,200,0,38.166
286,100,200,0,38.193
289,100,200,0,38.22
292,100,200,0,38.246
295,100,200,0,38.273
298,100,200,0,38.299
301,100,200,0,38.326
304,100,200,0,38.353
307,100,200,0,38.379
310,100,200,0,38.405
313,100,200,0,38.432
316,100,200,0,38.458
319,100,200,0,38.485
322,100,200,0,38.511
325,100,200,0,38.538
328,100,200,0,38.564
331,100,200,0,38.59
334,100,200,0,38.617
337,100,200,0,38.643
340,100,200,0,38.67
343,100,200,0,38.696
346,100,200,0,38.722
349,100,200,0,38.749
352,100,200,0,38.775
355,100,200,0,38.803
358,100,200,0,38.829
361,100,200,0,38.858
364,100,200,0,38.886
361,100,-200,0,38.913
358,100,-200,0,38.94
355,100,-200,0,38.965
352,100,-200,0,38.991
349,100,-200,0,39.018
346,100,-200,0,39.046
343,100,-200,0,39.072
340,100,-200,0,39.098
337,100,-200,0,39.123
334,100,-200,0,39.149
331,100,-200,0,39.175
328,100,-200,0,39.201
325,100,-200,0,39.227
322,100,-200,0,39.253
319,100,-200,0,39.279
316,100,-200,0,39.305
313,100,-200,0,39.331
310,100,-200,0,39.357
307,100,-200,0,39.383
304,100,-200,0,39.409
301,100,-200,0,39.435
298,100,-200,0,39.462
295,100,-200,0,39.488
292,100,-200,0,39.514
289,100,-200,0,39.54
286,100,-200,0,39.566
283,100,-200,0,39.592
283,100,0,0,39.618
283,100,0,0,39.645
286,100,200,0,39.67
289,100,200,0,39.696
292,100,200,0,39.722
295,100,200,0,39.748
298,100,200,0,39.774
301,100,200,0,39.801
304,100,200,0,39.827
307,100,200,0,39.854
310,100,200,0,39.88
313,100,200,0,39.906
316,100,200,0,39.933
319,100,200,0,39.959
322,100,200,0,39.985
325,100,200,0,40.012
328,100,200,0,40.038
331,100,200,0,40.064
334,100,200,0,40.09
337,100,200,0,40.116
340,100,200,0,40.143
343,100,200,0,40.172
346,100,200,0,40.199
349,100,200,0,40.226
352,100,200,0,40.251
355,100,200,0,40.277
358,100,200,0,40.303
361,100,200,0,40.329
364,100,200,0,40.355
367,100,200,0,40.382
370,100,200,0,40.407
373,100,200,0,40.434
376,100,200,0,40.46
379,100,200,0,40.485
382,100,200,0,40.511
385,100,200,0,40.537
388,100,200,0,40.563
391,100,200,0,40.589
394,100,200,0,40.615
397,100,200,0,40.641
400,100,200,0,40.667
403,100,200,0,40.693
406,100,200,0,40.719
409,100,200,0,40.745
412,100,200,0,40.771
415,100,200,0,40.799
418,100,200,0,40.826
421,100,200,0,40.852
424,100,200,0,40.878
427,100,200,0,40.905
430,100,200,0,40.931
433,100,200,0,40.957
436,100,200,0,40.983
439,100,200,0,41.01
442,100,200,0,41.036
445,100,200,0,41.062
448,100,200,0,41.09
451,100,200,0,41.119
454,100,200,0,41.147
457,100,200,0,41.174
460,100,200,0,41.201
463,100,200,0,41.227
466,100,200,0,41.253
469,103,200,200,41.28
472,106,200,200,41.306
475,109,200,200,41.331
478,112,200,200,41.358
481,115,200,200,41.384
484,118,200,200,41.41
487,121,200,200,41.436
490,124,200,200,41.462
493,127,200,200,41.488
496,130,200,200,41.514
499,133,200,200,41.54
502,136,200,200,41.566
505,139,200,200,41.593
508,142,200,200,41.618
511,145,200,200,41.645
514,148,200,200,41.671
514,151,0,200,41.697
511,154,-200,200,41.723
508,157,-200,200,41.749
505,160,-200,200,41.774
502,160,-200,0,41.802
499,160,-200,0,41.828
496,160,-200,0,41.854
493,160,-200,0,41.88
490,160,-200,0,41.906
487,160,-200,0,41.932
484,160,-200,0,41.958
481,160,-200,0,41.984
478,160,-200,0,42.01
475,160,-200,0,42.036
472,160,-200,0,42.061
469,160,-200,0,42.087
466,160,-200,0,42.113
463,160,-200,0,42.141
460,160,-200,0,42.169
457,160,-200,0,42.197
454,157,-200,-200,42.225
451,154,-200,-200,42.251
448,151,-200,-200,42.277
445,148,-200,-200,42.303
442,145,-200,-200,42.329
439,142,-200,-200,42.354
436,139,-200,-200,42.381
433,136,-200,-200,42.407
430,133,-200,-200,42.433
427,130,-200,-200,42.459
427,127,0,-200,42.485
430,124,200,-200,42.512
433,121,200,-200,42.538
436,118,200,-200,42.564
439,115,200,-200,42.59
442,112,200,-200,42.616
445,109,200,-200,42.642
448,106,200,-200,42.668
451,103,200,-200,42.694
454,100,200,-200,42.72
457,100,200,0,42.746
460,100,200,0,42.773
463,100,200,0,42.799
466,100,200,0,42.827
469,100,200,0,42.853
472,100,200,0,42.879
475,100,200,0,42.906
478,100,200,0,42.932
481,100,200,0,42.958
484,100,200,0,42.984
487,100,200,0,43.01
490,100,200,0,43.035
493,100,200,0,43.061
496,103,200,200,43.087
499,106,200,200,43.113
502,109,200,200,43.139
505,112,200,200,43.164
508,115,200,200,43.19
511,118,200,200,43.216
514,121,200,200,43.242
517,124,200,200,43.267
520,127,200,200,43.293
523,130,200,200,43.319
526,133,200,200,43.345
529,136,200,200,43.371
532,139,200,200,43.396
532,142,0,200,43.422
529,145,-200,200,43.448
526,148,-200,200,43.474
523,151,-200,200,43.5
520,154,-200,200,43.526
517,154,-200,0,43.551
514,154,-200,0,43.577
511,154,-200,0,43.603
508,154,-200,0,43.629
505,154,-200,0,43.655
502,154,-200,0,43.682
499,154,-200,0,43.711
496,154,-200,0,43.738
493,154,-200,0,43.764
490,154,-200,0,43.79
487,154,-200,0,43.817
484,154,-200,0,43.844
481,151,-200,-200,43.87
478,148,-200,-200,43.896
475,145,-200,-200,43.922
472,142,-200,-200,43.949
469,139,-200,-200,43.974
466,136,-200,-200,44.0
463,133,-200,-200,44.027
460,130,-200,-200,44.053
457,127,-200,-200,44.079
454,124,-200,-200,44.106
451,121,-200,-200,44.132
448,118,-200,-200,44.158
445,115,-200,-200,44.184
442,112,-200,-200,44.211
439,109,-200,-200,44.239
436,106,-200,-200,44.267
433,103,-200,-200,44.293
430,100,-200,-200,44.319
427,97,-200,-200,44.345
424,94,-200,-200,44.37
421,91,-200,-200,44.396
418,88,-200,-200,44.422
415,85,-200,-200,44.448
412,85,-200,0,44.474
409,85,-200,0,44.499
406,85,-200,0,44.525
403,85,-200,0,44.551
400,85,-200,0,44.577
397,85,-200,0,44.602
394,85,-200,0,44.628
391,85,-200,0,44.654
388,85,-200,0,44.68
385,85,-200,0,44.706
382,85,-200,0,44.731
379,85,-200,0,44.757
376,88,-200,200,44.783
373,91,-200,200,44.81
370,91,-200,0,44.837
367,91,-200,0,44.863
367,91,0,0,44.889
367,91,0,0,44.915
370,91,200,0,44.942
373,91,200,0,44.968
376,91,200,0,44.994
379,91,200,0,45.02
382,91,200,0,45.046
385,91,200,0,45.072
388,91,200,0,45.098
391,91,200,0,45.124
394,91,200,0,45.15
397,91,200,0,45.176
400,91,200,0,45.202
403,91,200,0,45.228
406,91,200,0,45.254
409,91,200,0,45.28
412,91,200,0,45.306
415,91,200,0,45.332
418,91,200,0,45.358
421,91,200,0,45.384
424,94,200,200,45.41
427,97,200,200,45.436
430,100,200,200,45.462
433,103,200,200,45.488
436,106,200,200,45.515
439,109,200,200,45.541
439,112,0,200,45.567
439,115,0,200,45.593
439,118,0,200,45.62
436,121,-200,200,45.649
433,124,-200,200,45.677
430,127,-200,200,45.706
427,130,-200,200,45.733
424,130,-200,0,45.759
421,130,-200,0,45.785
418,130,-200,0,45.811
415,130,-200,0,45.838
412,130,-200,0,45.864
409,130,-200,0,45.89
406,130,-200,0,45.915
403,130,-200,0,45.941
400,130,-200,0,45.967
397,130,-200,0,45.993
394,130,-200,0,46.02
391,130,-200,0,46.046
388,130,-200,0,46.071
385,130,-200,0,46.097
382,130,-200,0,46.123
379,133,-200,200,46.149
376,136,-200,200,46.175
373,139,-200,200,46.202
373,142,0,200,46.229
373,145,0,200,46.255
376,148,200,200,46.284
379,151,200,200,46.312
382,154,200,200,46.338
385,154,200,0,46.364
388,154,200,0,46.389
391,154,200,0,46.415
394,154,200,0,46.441
397,154,200,0,46.467
400,154,200,0,46.493
403,154,200,0,46.519
406,154,200,0,46.545
409,154,200,0,46.57
412,154,200,0,46.596
415,154,200,0,46.622
418,154,200,0,46.648
421,154,200,0,46.673
424,154,200,0,46.699
427,154,200,0,46.725
430,154,200,0,46.751
433,154,200,0,46.777
436,154,200,0,46.803
439,154,200,0,46.83
442,154,200,0,46.857
445,154,200,0,46.883
448,154,200,0,46.909
451,154,200,0,46.935
454,154,200,0,46.961
457,154,200,0,46.988
460,154,200,0,47.013
463,154,200,0,47.039
466,154,200,0,47.065
469,157,200,200,47.092
472,160,200,200,47.118
475,163,200,200,47.143
478,166,200,200,47.169
481,169,200,200,47.195
484,172,200,200,47.221
484,175,0,200,47.247
484,178,0,200,47.273
484,181,0,200,47.299
484,184,0,200,47.325
484,187,0,200,47.35
487,190,200,200,47.376
490,193,200,200,47.402
493,193,200,0,47.428
496,193,200,0,47.454
499,193,200,0,47.479
502,193,200,0,47.505
505,193,200,0,47.531
508,193,200,0,47.557
511,193,200,0,47.582
514,193,200,0,47.608
517,190,200,-200,47.634
520,187,200,-200,47.66
520,184,0,-200,47.686
520,181,0,-200,47.712
517,178,-200,-200,47.739
514,175,-200,-200,47.765
